date,open,high,low,close,volume
20210315,153.7285,154.112,151.6045,154.084,2918592
20210316,155.2485,156.4455,153.793,154.593,2538764
20210317,153.661,158.6525,153.511,156.7865,3118584
20210318,155.05,155.8315,151.25,151.3995,3657027
20210319,151.4615,153.8642,150.8315,153.748,4625354
20210322,153.3925,156.329,153.0025,155.5435,2902179
20210323,156.35,159.1,156.0425,156.875,3817263
20210324,157.552,158.0155,154.2575,154.3535,2958981
20210325,153.6495,155.489,151.857,152.313,3563469
20210326,152.203,152.833,149.8,152.6015,3312924
20210329,152.772,154.5625,151.4223,153.7865,2745968
20210330,153.5005,153.65,151.7,152.7645,2337603
20210331,153.203,155.9665,153.125,154.704,3093896
20210401,155.897,158.122,155.7775,158.05,2940318
20210405,158.65,161.7978,158.062,161.3365,3334882
20210406,161.1875,162.3655,160.852,161.191,2537809
20210407,161.69,165.1806,161.1825,163.9695,3346227
20210408,165.545,166.225,164.6,164.965,2812090
20210409,165.235,168.61,164.445,168.61,4341473
20210412,167.7605,169.752,167.5575,168.9695,3281798
20210413,170.0422,171.6,169.7815,170.0,3315837
20210414,170.202,170.2065,166.3,166.65,3145204
20210415,168.55,169.85,167.6,168.9545,3233580
20210416,169.0,170.34,167.7795,169.972,3186049
20210419,169.5165,171.7967,168.008,168.6005,2725405
20210420,168.68,169.1495,165.8,166.7345,2623032
20210421,165.8,168.143,165.1903,168.101,2211166
20210422,168.584,168.6435,165.0725,165.452,2580590
20210423,165.955,168.75,165.425,167.044,3196652
20210426,167.4,171.4225,166.547,170.45,4880708
20210427,172.1735,173.0,169.9005,170.8715,3827140
20210428,171.74,174.494,171.25,172.925,4631884
20210429,175.2549,175.7223,171.75,173.5655,7682381
20210430,176.256,177.7,173.125,173.371,7009346
20210503,174.2365,174.3323,168.6351,169.3245,5875530
20210504,167.8095,168.3988,163.6065,165.5935,5439449
20210505,166.9428,167.7348,163.218,163.527,3711308
20210506,163.5,165.72,162.36,165.3185,4447696
20210507,165.9545,166.5445,164.4535,164.5805,4710276
20210510,164.116,164.15,159.5,159.5245,5838603
20210511,156.814,161.9,156.3685,161.1955,4619781
20210512,159.25,160.397,156.655,157.597,4936410
20210513,159.2735,160.192,156.65,158.0735,3356877
20210514,159.278,161.443,159.15,161.145,3325022
20210517,162.2965,164.6375,161.7295,163.5195,3723925
20210518,164.6287,165.6,161.5185,161.614,2828391
20210519,159.75,161.7375,159.2,161.59,2679708
20210520,162.2202,162.984,161.809,162.384,2633192
20210521,162.5,162.8347,159.8505,160.154,4104882
20210524,160.775,162.8975,160.525,162.2495,2422813
20210525,163.3335,163.991,160.688,162.9525,3261109
20210526,163.7295,164.7865,162.9255,163.258,2383986
20210527,162.8,163.0178,161.502,161.5055,2561157
20210528,162.1,162.3995,160.985,161.1535,2331509
20210601,162.1748,162.549,160.453,160.9325,2430045
20210602,161.155,161.75,160.4,161.6995,2014524
20210603,160.2115,160.7218,159.2015,159.3505,2398293
20210604,160.6,161.05,159.9405,160.311,2249749
20210607,159.8665,160.4,158.61,159.9005,2215756
20210608,161.1305,163.9766,160.9005,163.2055,3416730
20210609,163.6435,164.879,163.535,164.0575,2455530
20210610,164.1005,167.55,164.0575,167.4825,3476480
20210611,167.4825,168.329,166.6725,167.3415,2817352
20210614,167.3415,169.25,166.775,169.1935,2569655
20210615,169.2,169.8493,168.1555,169.1565,2426200
20210616,169.6,171.3175,168.0265,170.7625,4202782
20210617,170.159,174.86,170.05,174.462,5136531
20210618,173.9995,175.35,173.6855,174.345,5247737
20210621,173.821,174.1,171.7,172.698,3277130
20210622,172.903,176.189,172.8045,175.272,3345082
20210623,175.25,176.05,174.16,175.191,2813341
20210624,175.382,176.243,171.5425,172.454,3831999
20210625,173.2,173.241,169.709,170.073,3940997
20210628,170.8,172.4,170.6755,172.1945,2242793
20210629,171.941,172.8015,171.1515,172.407,2098439
20210630,172.053,173.5801,171.75,172.008,2403992
20210701,171.7305,172.85,170.471,171.6485,2037053
20210702,172.582,175.586,171.846,175.549,3176697
20210706,176.5055,184.274,176.45,183.787,6744768
20210707,185.8689,186.71,183.9455,184.829,5328062
20210708,182.178,187.9993,181.056,186.5705,5180623
20210709,186.126,187.4,184.6698,185.967,3748237
20210712,187.2,187.8645,184.8396,185.9275,2571635
20210713,185.105,188.6539,183.566,183.868,3845917
20210714,185.4425,185.883,183.0413,184.084,3296568
20210715,184.71,184.77,181.046,181.56,3185292
20210716,181.6655,182.303,178.5228,178.6815,4043706
20210719,176.629,177.5105,174.958,177.4795,3784595
20210720,178.366,179.6,175.9,178.6595,3255680
20210721,178.8188,179.3225,177.1821,179.26,2318989
